ID,spat_x,spat_y,spat_z,mag
2205,-0.05140268300356698,0.9921414456018934,-0.1140750459084706,5.05
2209,-0.029008485453204964,0.3519594140758926,0.9355656463418618,4.8
2212,-0.025785110616880217,0.573445691827146,-0.8188376924613089,4.81
2214,-0.06006664591902738,0.9496623975722198,0.30746272731084223,5.88
2215,-0.03723925691810102,0.47546832311840637,0.8789443164701382,4.98
2216,-0.05992560526030135,0.9218893768399208,0.38279093341390563,3.28
2218,-0.06050556334004,0.9960326811497748,-0.06525315997325527,5.83
2219,-0.058358721746286445,0.8684137144584838,0.49239402934698406,4.35
2220,-0.0611577169310168,0.9426445768026633,0.3281477342361416,5.2
2221,-0.013755240249038719,0.36065713408641825,-0.9325970324841606,5.06
2222,-0.06410014989675644,0.9688028539169534,0.23939966797299392,5.91
2223,-0.06457380249179451,0.958397563338883,0.27803657064825565,5.3
2224,-0.0635098355163123,0.994797817172008,-0.07964799898615864,5.83
2227,-0.06438375876478579,0.991921954584979,-0.10929578042922204,3.98
2229,-0.06702726209331027,0.9737985006235329,0.2173104376684056,5.33
2233,-0.06788924170563444,0.9976528103994194,-0.008939841317044707,5.65
2234,-0.0673097492297901,0.9940462213777159,-0.0856825969687416,5.99
2238,-0.04403134888178969,0.5129898005494754,0.8572646644110905,4.48
2241,-0.07004791460480196,0.974634778096429,0.21255667240630927,5.04
2242,-0.061923652875154236,0.9360109204145204,-0.3464809057933204,5.91
2243,-0.06323618639944639,0.9463423741061748,-0.3169184369845704,5.99
2244,-0.06670232558244432,0.9691806595064805,-0.23714900168560077,5.01
2245,-0.020278305933972174,0.41277439992855625,-0.9106075362482283,5.01
2247,-0.07346694239982243,0.982237858844013,0.1726597724658234,5.39
2249,-0.06737826606721535,0.9558620951720788,-0.28598570641733045,5.92
2251,-0.07497799343749917,0.9932146018075169,0.08889912967190439,5.71
2256,-0.05900626407413327,0.815610852306117,-0.5755842235507357,4.37
2257,-0.0489622087802558,0.5071004112552907,0.8604951336388101,5.94
2260,-0.07383410614401101,0.9543878448647214,-0.2892963296420945,5.14
2261,-0.011746139104778121,0.2627173000394658,-0.9648013518212464,5.09
2262,-0.056007117784466195,0.7722047156278561,-0.6329005292457724,6.0
2263,-0.05867552977788252,0.7886433854146143,-0.6120447637608387,5.53
2264,-0.05647625814293918,0.5928087630172474,0.8033605683353727,5.36
2265,-0.059536486310601995,0.7937400057114796,-0.6053364437491996,5.87
2266,-0.0746763788179601,0.9369184875316015,-0.3414779438970149,5.52
2267,-0.08102643043277163,0.9832670047901302,-0.1631585574291741,5.36
2269,-0.08461615288031171,0.963776557681616,0.25293250786545896,5.69
2271,-0.07727862973352101,0.9308394621645326,-0.35716370065245034,5.81
2273,-0.08511006151348467,0.9870304912735277,-0.13611424145000103,5.27
2275,-0.08701173509121586,0.9948820658773927,-0.051367625523741176,4.9
2279,-0.07078038909205495,0.8221050147719718,-0.5649190041118756,5.78
2282,-0.07660954462901585,0.8620748746898719,-0.5009569723041856,3.02
2284,-0.09132757950789328,0.9746931684898131,-0.20404043844424138,5.64
2285,-0.04096065806296659,0.3306947327242946,0.9428484598489071,5.97
2286,-0.09239216721185174,0.9191567114122023,0.38290289539751804,2.88
2287,-0.09612687789849678,0.9712856629179895,0.21763222269565055,6.0
2288,-0.0743089833824378,0.8242879642315306,-0.5612731304914813,5.53
2289,-0.07072148446150872,0.6484110769127557,0.7579983819061892,4.91
2291,-0.06386944457618716,0.5513753303489551,0.831808835690094,5.64
2293,-0.06113799375183323,0.5201491345214458,0.8518843956644537,5.21
2294,-0.09406928880371516,0.9466319691736585,-0.3082837716169386,1.98
2296,-0.08039384961948089,0.830616563111335,-0.5510108474689712,3.85
2298,-0.10319069037174229,0.991433281126775,0.08007328202840465,4.44
2305,-0.10314887382501746,0.9743746699083596,-0.19988574854052504,5.22
2310,-0.10897510973933233,0.9863608345995034,0.123356108180631,5.98
2311,-0.0940172118443361,0.8970868626923818,-0.4317359432126968,5.63
2313,-0.11003734066023801,0.9937902884727561,-0.016512001624853688,5.87
2316,-0.08385788086289236,0.7972966451258819,-0.5977339838826286,5.62
2320,-0.05531860421367659,0.5510579383064977,-0.8326313714106878,5.61
2322,-0.06310444311097625,0.6099116580059587,-0.7899529091585624,5.98
2324,-0.11602386582190169,0.9928980900601352,-0.026302952584777283,5.87
2326,-0.0632219741398475,0.6027396131431765,-0.7954294065056147,-0.72
2331,-0.07064835025983791,0.5227554920538046,0.8495501787023224,5.88
2332,-0.1071342573650836,0.8550047099375513,0.5074339335159169,5.55
2333,-0.11885725656587356,0.9916143798958552,0.05073336323754537,5.55
2334,-0.11853233034947527,0.992936464925286,0.005221425437489046,5.2
2335,-0.11866254413240175,0.9929229464540319,-0.004819027398713458,5.55
2338,-0.08968958257573525,0.6801134077297257,0.7275998429106828,5.9
2343,-0.11827861098211692,0.9309355703615632,0.34549838497413,4.15
2344,-0.12127599216327808,0.9891408810818212,-0.08302078714087813,5.06
2345,-0.05231063634032366,0.4929773930839852,-0.8684681267805908,5.8
2348,-0.0746969359951907,0.6626318681982487,-0.7452109600650202,5.76
2352,-0.03375240922645109,0.3406115653204014,-0.9395980717527022,5.56
2359,-0.11881827224998874,0.9464656409936577,-0.30014164755660344,5.77
2361,-0.1033063011045378,0.8362838467637658,-0.5384766808266601,4.48
2363,-0.03654474019537103,0.20474701234542347,0.978132477172533,5.73
2364,-0.10531992830905179,0.8380056511457501,-0.5354010098503397,5.74
2367,-0.12931298014487896,0.9760311093365462,-0.17504692734612942,5.93
2369,-0.06243453523503289,0.5261953057076373,-0.8480686464321338,5.82
2372,-0.1190890811935655,0.8353698984762614,0.5366329504048676,5.87
2375,-0.13553202437549422,0.9703503777005956,0.20012799620490845,5.23
2377,-0.038504659228192996,0.3449524363881435,-0.9378300527534851,5.38
2379,-0.1333279042440327,0.9675605378507743,-0.21459327935379138,5.15
2380,-0.11844654073986707,0.8768658924126184,-0.4659148245228751,5.93
2381,-0.13705895911961155,0.9803458603746699,-0.1419043190720316,5.43
2382,-0.14005116387793304,0.9865192561497655,0.08464885552770145,5.84
2384,-0.08297983852481633,0.6341785991818697,-0.7687209186291972,5.27
2385,-0.14190496421430362,0.9816169397483309,0.12763684707191222,4.5
2386,-0.14009823855693945,0.9848436061074057,-0.10225240859072268,5.6
2387,-0.1271341233324953,0.9087778323686577,-0.39744152535914234,4.33
2388,-0.11087727888701865,0.8089862995162753,-0.5772758406702757,5.84
2389,-0.07012867292442652,0.5422763923721885,-0.8372683461768174,5.22
2391,-0.14165442198534617,0.9592335595312755,0.24455061439496797,5.53
2394,-0.07816469883691593,0.4710066989390749,0.8786597574774037,5.94
2395,-0.14618656123725957,0.9890277845815659,-0.0212962588100517,5.1
2396,-0.05510559584262706,0.30829608702665257,0.949693053586728,5.92
2397,-0.12036665626764467,0.8391769702984562,-0.5303714552836066,5.69
2398,-0.1350569587372614,0.8723728822911939,0.4698139761007504,5.27
2399,-0.11133556716258408,0.7833871093913539,-0.6114810122350853,5.24
2400,-0.0841595668263027,0.6122934057708588,-0.7861386344412361,5.6
2401,-0.03629243427830561,0.17745146052959934,0.9834601356283166,5.45
2402,-0.08939215695400016,0.5393656467393745,0.8373134069107743,5.85
2405,-0.12437026862534446,0.7732644813721127,0.621766900156624,5.29
2406,-0.151063375580495,0.973188456936391,0.1734476400646392,5.88
2409,-0.1532404261192222,0.9880668518630242,0.015532805679964956,5.8
2411,-0.11861801998739381,0.7978587342580756,-0.5910593925337553,5.42
2412,-0.07213085874362783,0.513671416990922,-0.8549495976859952,5.7
2414,-0.14029189684782506,0.9099945139242761,-0.3901642837402722,4.54
2415,-0.1264960617878115,0.8317926596882478,-0.5404810058095704,5.62
2418,-0.15831237261467754,0.9832028703099414,-0.09082570391361754,5.52
2419,-0.1297435914630654,0.7618666014302293,0.6346068720865047,5.69
2420,-0.12932045232985487,0.7561584799480177,0.6414831048530468,5.2
2421,-0.15714267488024516,0.946360056731404,0.2823275097379199,1.93
2423,-0.14976267167927151,0.9355223639451061,-0.3199516349857384,5.7
2424,-0.12322897778306921,0.7914039276972601,-0.5987440540497165,5.59
2425,-0.14581884063376488,0.8625142348118521,0.48456791109518366,5.79
2427,-0.12593134934171635,0.7265757695794364,0.6754472194872255,4.79
2428,-0.15548879212943173,0.9605922280280498,-0.2304035741351194,5.97
2429,-0.1504622882947866,0.9319880873592705,-0.32978675658901974,3.95
2435,-0.09154137290491089,0.5951568286459249,-0.7983786860649583,4.39
2443,-0.15630721778560103,0.9368170664078711,-0.31295660682445287,4.43
2446,-0.129181757605345,0.7882189972473864,-0.6016833767691431,5.71
2447,-0.13869576936473935,0.833429409304055,-0.5349382237860901,5.27
2449,-0.168343704247493,0.9597848616530319,0.2246628954275785,5.97
2450,-0.1653747852346641,0.9554707383962653,-0.24439077003251197,4.82
2451,-0.1195744103997258,0.7191418231265917,-0.6844976249832572,3.17
2456,-0.17520456628563066,0.9694173570275543,0.17185269228724764,4.66
2459,-0.13323723856052602,0.7003909444373345,0.7012134933177941,5.02
2460,-0.1485980530817252,0.8489858681628708,-0.5070913273563818,5.71
2461,-0.17832330101107477,0.9839339812375759,0.008644124159641744,5.79
2462,-0.111762452258797,0.6568279759059417,-0.7457118507388788,4.93
2466,-0.17531713656131023,0.9366858144229608,0.3031230553533294,5.21
2469,-0.17965380094495875,0.9707434186288955,-0.15931643667467071,5.19
2470,-0.10187251392270591,0.49810454280307614,0.8611119876915003,4.87
2473,-0.1724817181042592,0.8887561804111833,0.4246910744302582,2.98
2477,-0.11000116689607886,0.5308839052135801,0.8402749683684975,5.35
2478,-0.18569781620979064,0.955592184841738,0.2288228514032378,4.49
2479,-0.1888426374653885,0.9796099945689702,0.068576357556361,5.9
2480,-0.16977307205776737,0.8582355773565795,0.4843643233801256,5.44
2483,-0.14671687291880983,0.7094302409526174,0.6893351089440004,5.25
2484,-0.19137944923584005,0.9558070120465866,0.22317451049069817,3.36
2487,-0.13602187515589784,0.6446335993177131,0.7522935411857286,5.22
2490,-0.08412268250277613,0.37213332830778517,0.9243593242084527,5.14
2491,-0.18745404787834785,0.9392177893797076,-0.2876298385889708,-1.46
2492,-0.165170235213663,0.8404561688969943,-0.5160932295258777,5.2
2494,-0.19941542166815898,0.9684722873762726,0.14931482908633367,5.93
2498,-0.19270880309294025,0.9474409241126527,-0.2553801333836463,5.32
2500,-0.16719926722286504,0.8333437880626934,-0.5268610214634004,5.92
2501,-0.16922880053486078,0.8407643299274717,-0.5142732295104827,5.8
2502,-0.19900925656081378,0.9641567757559746,-0.17549081903893318,5.66
2503,-0.20303713681152485,0.9691373981911697,0.13981639568601437,4.77
2504,-0.19660739640313712,0.9483045317175172,-0.249126567839723,5.29
2506,-0.20713042939498577,0.9774075505301355,0.04208877980328561,4.47
2508,-0.20374371361573804,0.9664500748835164,-0.15640572853867477,5.07
2511,-0.08363049824956985,0.3503433361138889,0.9328802102108927,5.12
2512,-0.18120791505496728,0.8226688866603974,0.538868810047839,5.71
2514,-0.20920756046020372,0.9776002222756899,-0.0230217734506233,5.75
2515,-0.12134193421886638,0.5978164612175833,-0.7923961217076406,5.8
2516,-0.16382656297095347,0.7274737868040052,0.6662902871708134,5.02
2518,-0.16182715603455233,0.7719862058049315,-0.6146944522416601,5.26
2519,-0.20714719172619508,0.9376715960462046,0.27903766578746025,5.85
2520,-0.11668856774430703,0.4947361017462237,0.8611735990999332,5.33
2521,-0.21317529857055612,0.9762093849530755,-0.03964251264604872,5.74
2522,-0.20465760581948203,0.9433236500128263,-0.26125802515275304,5.39
2523,-0.12709948766759907,0.6126631555269817,-0.7800574197418773,5.4
2525,-0.21229626409476943,0.949272477111489,0.23197426678410177,5.65
2526,-0.11598001189354666,0.5538168242780988,-0.8245214139048751,5.61
2527,-0.05838395786332807,0.2176386382264192,0.9742816515849834,4.55
2529,-0.20714328362449583,0.9053426589577419,0.3707375485712061,5.27
2530,-0.21997119923223935,0.9754606980589297,-0.00943917637911563,5.77
2533,-0.20613414185697418,0.8928650623197513,0.40037569362991515,5.65
2535,-0.20837534983799463,0.9328869103680484,-0.29377155417747675,5.79
2538,-0.18195700141768065,0.8234467570467541,-0.5374263558333087,3.96
2540,-0.1893569661407159,0.8075124649775107,0.5586300728388405,3.6
2545,-0.18554419614391876,0.8302755700562747,-0.5255623931038399,5.7
2548,-0.1484091805176235,0.6706768369396023,-0.7267511923146583,5.14
2549,-0.18172674218115423,0.8051837835541544,-0.5644948767505696,4.99
2550,-0.09817776453281254,0.4600144861353837,-0.8824668827196511,3.27
2551,-0.22601072276067,0.9631605667137861,0.14574249869128025,5.77
2553,-0.1371666540760508,0.619528927802999,-0.7728966403244664,2.93
2554,-0.12800539925227558,0.5791287726827753,-0.805123892586233,4.4
2558,-0.18044449911183727,0.7862066709250864,-0.5910320239489321,5.96
2559,-0.027753225243050416,0.15721584415501627,-0.9871742180766443,5.64
2560,-0.12950742511388094,0.5073840837387689,0.8519326372483581,4.35
2564,-0.22996175711988331,0.9461214436196118,0.22797325322387624,4.65
2565,-0.21792832289883263,0.9198696402019956,-0.3261090172214706,5.64
2568,-0.16879332380606368,0.6702818330373919,0.7226555736576972,5.87
2569,-0.21594043671180965,0.8773339599516505,0.4285497059948456,5.73
2571,-0.2172542269535053,0.9128506155347158,-0.34569401873437916,4.83
2572,-0.23513903181786716,0.9717627388574068,-0.019667615109803138,5.45
2573,-0.16860746086990627,0.6647038625918307,0.7278326038276273,5.86
2574,-0.22909958056636248,0.9507952465395948,-0.20857080654307264,4.07
2580,-0.21346668493548535,0.8869077187534319,-0.4096665385874683,3.87
2581,-0.08696304345790964,0.3170226809118344,0.9444226007778568,5.68
2585,-0.17561574677029507,0.6837511157206341,0.7082679727596749,4.9
2586,-0.20486258320200304,0.8065254497511798,0.5545701226242354,5.89
2588,-0.22295062824018275,0.9103497617695596,-0.3486492917150612,5.74
2589,-0.24007112414092843,0.9552339774918635,0.17289853555997767,5.92
2590,-0.22563707812863912,0.9113592486298325,-0.34425605137809484,4.68
2593,-0.23514292790187818,0.9411821011907574,-0.24266037141627203,5.0
2595,-0.22192901053370986,0.8937627337707934,-0.3897892892398231,5.3
2596,-0.23183721650498068,0.927491721739253,-0.2932756572720941,4.37
2600,-0.2006411800479834,0.7614587921751227,0.6163794486257276,6.0
2602,-0.07261009320054596,0.3179885514056782,-0.9453100314395941,5.4
2607,-0.22592812056346404,0.8804901436030982,-0.4167656312083044,5.46
2608,-0.1603465962907892,0.6399420291269983,-0.7515072643792465,4.95
2609,-0.022075261257924046,0.04706770678259991,0.9986477426092855,5.07
2610,-0.25388836333573606,0.9651907518996551,0.06282922417219404,5.97
2615,-0.2497606429801122,0.9278536690072939,0.27696062920181247,5.68
2616,-0.2284332502508165,0.8738678452903448,-0.42915409720455655,5.59
2618,-0.22135509579475043,0.8463879593128688,-0.4843855322941576,1.5
2619,-0.20876394313537316,0.80119439159387,-0.5608075988475006,5.06
2624,-0.2576844519108017,0.9551038836419795,-0.14620292300579266,5.96
2630,-0.24530887316912714,0.8784003725311478,0.4101662373741089,5.18
2631,-0.25621021494101803,0.9172555621150493,0.3049566518849563,5.94
2632,-0.25889797987621344,0.9289896024007606,0.26448091546894764,5.74
2635,-0.2582496331603652,0.9224852760932059,0.28692863636064386,5.82
2639,-0.26565569050305116,0.9588982392019799,-0.09970567164755235,5.2
2640,-0.23834236760851024,0.8727539211752686,-0.426020549828248,5.63
2643,-0.2384828199742944,0.8384962936813494,0.4899488851500211,5.93
2646,-0.23505377272021388,0.8516395862030758,-0.4684653019614664,3.47
2647,-0.2692319832041612,0.9498898758229058,0.1588186482410005,5.97
2648,-0.2703348512500826,0.9599244298767631,-0.0739199372657146,4.99
2649,-0.26910714096213584,0.9441867510733731,0.18998085635319456,5.13
2650,-0.25848862642361076,0.8998514182609166,0.3513560232349118,3.79
2651,-0.2684318229583962,0.938295881998615,0.21804860524129308,5.98
2652,-0.1637187601124157,0.6019795430760437,-0.7815476935576042,5.14
2653,-0.24838932879497796,0.8803545282447016,-0.4040775246655389,3.02
2655,-0.27481033107154024,0.9570114864225497,-0.09278090747374795,5.62
2657,-0.26446413863349466,0.925980122430956,-0.26948011473872313,4.12
2660,-0.234804475083448,0.790238073473057,0.5660306049273112,5.55
2662,-0.0970556615734831,0.36322020259594956,-0.9266343847401147,5.17
2663,-0.2789341354321123,0.9469486488344436,0.15963710270911827,5.78
2665,-0.24018592312409948,0.7933858973894257,0.5593295452205255,5.91
2666,-0.20389408716290322,0.710517103976747,-0.6734928701749581,5.2
2667,-0.1994454202992716,0.6960646323385273,-0.6897213581795751,5.54
2672,-0.17841952715869844,0.6233004604134287,-0.7613560326003034,4.93
2674,-0.1396377873757172,0.4929768296642773,-0.8587637240539286,5.5
2678,-0.2812969905514215,0.9394233472195043,-0.19584631169776007,5.39
2682,-0.28916552711998245,0.9484073302969531,0.13002628105282688,5.75
2683,-0.15183249524260256,0.5268555860240072,-0.8362834955107658,5.17
2684,-0.28261366374079594,0.9191256948253855,0.27447672793655326,5.44
2689,-0.04486322281598664,0.17803797916830724,-0.9830003912574138,5.45
2690,-0.26504529188171405,0.8754328825808813,-0.40418839833358156,5.71
2691,-0.21822981734161007,0.7237440039100715,-0.6546528573429324,5.79
2693,-0.2633594624283673,0.8561740640150234,-0.4445309501681969,1.84
2696,-0.23795171141962335,0.736108644180926,0.6336584624185106,4.9
2697,-0.263867804252267,0.8225918115745519,0.5037027828090533,4.41
2698,-0.17812956451769354,0.5897920495777754,-0.7876643933170927,5.96
2700,-0.27340842729209863,0.8492117725090012,0.45176011036586844,5.78
2701,-0.30083130570251737,0.9508109024317332,-0.07388608344114411,4.92
2702,-0.22782898083724634,0.7354095636512913,-0.6381745287778876,4.83
2703,-0.19626041376840064,0.5917904859959573,0.7818349382523941,5.47
2704,-0.2709441275623118,0.8630658759613192,-0.42627054025655886,5.69
2706,-0.28368469419740794,0.8674217114570212,0.4087818107145858,5.85
2707,-0.3064941278491932,0.951857960951279,-0.005269892563964956,5.45
2708,-0.2679434723273972,0.8456462685209253,-0.4616152988948401,5.46
2714,-0.3084453140181695,0.9512031958462529,-0.008600492550314361,4.15
2715,-0.16438738832071656,0.47799146433265854,0.8628446827710158,5.2
2716,-0.2875283851175619,0.888967083244546,-0.3564617127537983,5.84
2717,-0.3022707313586782,0.9116909567225799,0.2783020021382465,5.0
2718,-0.27863708800009895,0.8549750345716378,-0.43746892855384795,5.92
2719,-0.19971217757673437,0.6258595099450323,-0.7539329678021269,5.14
2721,-0.22057540775644272,0.6420988544718503,0.7342040251721702,5.58
2723,-0.30763263264169005,0.9312854835099298,-0.19511409876689917,5.78
2725,-0.2904642164387564,0.8593947288151041,0.42079833537388545,5.82
2726,-0.24969035851650057,0.7636089323823277,-0.5954461547863273,5.96
2727,-0.2358130620284798,0.7229305527611023,-0.6494333034740978,5.31
2728,-0.31243405192463786,0.926461911971886,0.20988875354184705,5.62
2729,-0.31821382448542634,0.946463912138915,0.05427729658944587,5.35
2731,-0.31732608363670356,0.9458724999680177,-0.06803947712941366,5.75
2732,-0.313587110400264,0.9337141092248052,-0.1727457276616157,5.9
2737,-0.2038037457452823,0.5790412046229919,0.7894145403835343,5.92
2738,-0.28755635996667406,0.8356967846633189,0.46789125226499695,5.71
2740,-0.21328744912688982,0.6510143427633933,-0.7284838979423577,4.49
2742,-0.0511077665803912,0.12176892170025769,0.9912418100055711,4.96
2745,-0.28526951855684746,0.8494591171346297,-0.44389245330282406,4.66
2746,-0.22138383123432145,0.6691743353522315,-0.7093623250313712,4.89
2747,-0.3210141924304232,0.9368497727802483,0.1387890179367242,5.82
2748,-0.22441986260421717,0.6752211466196172,-0.7026465174085713,5.1
2749,-0.28628631109859387,0.8456547009863064,-0.45045341021832647,3.85
2750,-0.2857617217353962,0.8436203259017413,-0.4545822083146917,5.58
2751,-0.21836585630360444,0.6121294985364876,0.7600090985128151,5.05
2752,-0.318886753172933,0.9298251183678341,-0.18367495175735887,5.95
2753,-0.2524866600919178,0.7126379594408722,0.6545209127595376,5.78
2756,-0.2776727310340912,0.813911744099644,-0.5103386397841585,5.36
2758,-0.3145568879354837,0.9104197547298928,-0.2686816600549899,5.46
2759,-0.24086969399986846,0.7100711698294505,-0.6616500013522598,5.94
2761,-0.21917285601418943,0.6478440761197806,-0.729562411465319,5.72
2762,-0.21295047651642313,0.6306146004281318,-0.7463091318470491,4.76
2763,-0.3203618455286107,0.9035044466942616,0.2846893091304958,3.58
2764,-0.3013045776977337,0.867503307610602,-0.39579484931344855,4.79
2766,-0.28990245702136835,0.8350274613553965,-0.46763843318886383,4.64
2767,-0.19656130270836578,0.5761586746889529,-0.7933503865621164,5.97
2769,-0.2571464955233234,0.7412347174136094,-0.6200377194500671,5.8
2770,-0.26412731294731534,0.7582040123438867,-0.5961236769503978,5.03
2771,-0.22370235113880865,0.6473076293047587,-0.7286632220297812,5.66
2773,-0.2634355243815199,0.7528504713261173,-0.6031731860070345,2.7
2776,-0.24460633724905873,0.6604448907659096,0.7099156893876944,5.77
2777,-0.3176241687456589,0.8712062098878138,0.37431888448425854,3.53
2778,-0.33906118002934454,0.9395485014017967,0.04781348879496532,5.89
2779,-0.3385249161734112,0.932705669056062,0.12434233406394056,5.91
2781,-0.30612025283667027,0.8564715506343685,-0.4156282879655492,4.98
2782,-0.3052782856956254,0.8537044855525158,-0.42189313769040443,4.4
2784,-0.2014792175062299,0.532718867406948,0.8219590824498114,5.45
2786,-0.3016483768098294,0.8418539118339595,-0.4475379848659275,5.28
2787,-0.2685298227253032,0.7550922746701786,-0.5981031608682008,4.66
2788,-0.32602095117922214,0.9022421557973166,-0.2822577398308256,5.7
2789,-0.24038165589062518,0.6781585131486579,-0.694490957864307,5.85
2790,-0.2695865548854589,0.7546201788085088,-0.5982235996347884,5.11
2791,-0.26042783635366146,0.7297537770443814,-0.632168305866096,5.25
2793,-0.28070826605175236,0.7503558369577862,0.5984722109785873,5.13
2795,-0.32794581126641276,0.8777535414950963,0.3492853636578989,5.1
2796,-0.33518418896135255,0.9089228789031876,-0.24801362800592558,5.45
2801,-0.35044409658653536,0.9365785433612747,0.0030931024748504098,5.99
2802,-0.31163892764007106,0.8439214828157676,-0.43666658862498603,5.87
2803,-0.12346963102777445,0.35440710284967336,-0.9269039085382941,3.98
2804,-0.22358373419687125,0.5752913848318705,0.7867973921797221,5.8
2805,-0.27224195267984624,0.7079062947562547,0.6517307703688194,5.19
2808,-0.3227196230348092,0.8465042327350206,0.4234177947015982,5.03
2811,-0.3500200365566622,0.9309254428896061,-0.10422952455836883,5.82
2812,-0.3319636327510259,0.8852267305147237,-0.3258431863841178,4.96
2815,-0.2117875488410636,0.5768252401606601,-0.7889351535262521,5.39
2816,-0.3194845252220008,0.8262812844363676,0.4638845515145546,5.76
2818,-0.241314957058241,0.6070658447362484,0.7571249247347789,4.64
2819,-0.3007396053578694,0.7936840901910489,-0.5287922604830746,5.43
2820,-0.35482690411801143,0.9127895692554289,0.20226979599662492,5.3
2821,-0.3232239893388543,0.823430476251267,0.46635662694603996,3.79
2822,-0.315049803951297,0.8262777286054762,-0.46691405658945895,5.38
2823,-0.3016261806280724,0.7905881018260486,-0.5329090920699392,5.39
2825,-0.3467494189612086,0.8954989742463578,-0.27900972666519225,5.33
2827,-0.3128497620136715,0.8139928223170694,-0.48942896483992543,2.45
2828,-0.36029906724272226,0.9188044459030635,0.16119234576365105,4.99
2830,-0.14176659194285757,0.3385788501451633,0.9301970735512375,5.64
2832,-0.3525947490773589,0.905078279338161,-0.23771884904935087,5.78
2833,-0.36403518177429467,0.9259338861475087,-0.10062218897603353,5.97
2834,-0.30707050379742523,0.7923927825215646,-0.5270876434762323,5.35
2837,-0.3474031321471719,0.8714540567781095,0.3462353111675789,5.93
2841,-0.3294466373617732,0.8425780487479345,-0.4260600249954736,5.78
2844,-0.2520839507182678,0.617250890710565,0.7452885479512509,5.72
2845,-0.3672874644637935,0.9188655002260532,0.1441738913329411,2.9
2846,-0.3476929278156176,0.8633889481942714,0.36560792125307345,5.22
2849,-0.24748185306941695,0.597965976855896,0.7623578050522611,5.36
2851,-0.3720009543305291,0.9203299889348645,0.12086356541293904,5.25
2852,-0.3222481516075634,0.7865855798290353,0.5267250273060216,4.18
2853,-0.35320523579771473,0.8838216252262309,-0.3067660284117926,5.63
2854,-0.37072307351638845,0.9156923929524571,0.1551510369013538,4.32
2855,-0.34084464747203974,0.8544421768396565,-0.39211413227167685,5.61
2856,-0.30570602171226446,0.7691331831380094,-0.5612289861409991,5.9
2857,-0.33517054502957916,0.8158103852024071,0.4712898483316556,5.05
2859,-0.3664634909987109,0.9086075584974015,-0.20034174404359406,5.79
2860,-0.3441218086435371,0.8547902456339714,-0.38847627570408444,5.95
2861,-0.33748112891617743,0.8166489853896145,0.4681783018120079,5.01
2862,-0.23148741027645173,0.584931428211218,-0.7773472860789356,5.1
2863,-0.3270960445696322,0.8097267322038254,-0.4871866139185431,5.54
2864,-0.3735097359398032,0.9039999254905321,0.20802550774193745,4.54
2865,-0.3796968882611766,0.9245133280125554,-0.03324724608037136,5.59
2866,-0.3770791205564295,0.9168111040864324,-0.13141056374662718,5.86
2867,-0.3739780654269992,0.909948468384576,-0.1792601223475074,5.75
2873,-0.32328283577403194,0.7894057190260293,-0.5218494216370256,5.77
2874,-0.3516662944552551,0.850501608153365,-0.3911238063230746,4.85
2875,-0.2953435418749886,0.7210627629293012,-0.6267700409157246,5.43
2877,-0.3727435516017027,0.8801924432850733,0.2938086239769042,5.42
2878,-0.2762396826355183,0.6732908914714666,-0.6858359958466644,3.25
2880,-0.39090772265084317,0.9198234155335068,0.033407134091467,5.25
2881,-0.33060057738824206,0.7912148932361688,-0.514472789321106,4.65
2883,-0.3864304480284592,0.9093065281084698,-0.15437987814428702,5.9
2884,-0.232145078267029,0.5604939200367329,-0.794956117177704,5.87
2886,-0.38212457595800614,0.8829497233080464,0.2727280597209578,5.25
2887,-0.39486679541108766,0.9169438754477148,0.057394626583886416,5.59
2892,-0.22397981104913378,0.5373168366717276,-0.8130951120696043,5.96
2894,-0.23063815908799815,0.5132930163860638,0.8266415903532771,5.92
2896,-0.34585852424654506,0.7846762000649602,0.5144561616480228,5.33
2899,-0.3735312088845101,0.8660292591018165,-0.33236690323922946,5.66
2900,-0.3591855134093653,0.8344035568900362,-0.4180388393512101,5.85
2901,-0.39911057907249364,0.9150149604588101,0.05880788900292862,5.81
2902,-0.38522498795789606,0.8880930541627239,-0.2507836434075477,4.97
2903,-0.2830738500747838,0.631882335070934,0.7215219400885482,5.65
2905,-0.3624616308752695,0.8148515725785282,0.4523698495805611,4.06
2906,-0.3691342222393655,0.8484106346134707,-0.3793933592546221,4.45
2911,-0.32072158352553365,0.7389313271066735,-0.5925522421535879,5.54
2914,-0.2730316896214607,0.5998183544699982,0.7521114532456968,5.92
2916,-0.35732273071698334,0.8161154436221099,-0.4541762309879779,5.77
2918,-0.4069019078075463,0.9077449581512416,0.10212702078088728,5.91
2919,-0.06905863138781598,0.1761414452541596,-0.98193945673581,5.53
2921,-0.39404479027825906,0.8843639816584715,-0.2502579693031522,5.7
2922,-0.3557125482921033,0.8047958049544349,-0.4751550224035113,4.64
2924,-0.3412708531664666,0.7441416362066913,0.5742712164497367,5.56
2927,-0.4107661716821827,0.908917802294319,-0.07169087022786795,5.13
2928,-0.3854879114865899,0.8589186457768326,-0.3371317695421167,5.74
2930,-0.3452179306433319,0.7474198032403476,0.5676162595332306,4.9
2934,-0.24659405017904867,0.5560671019968642,-0.7937132684370988,4.94
2935,-0.3322120571895433,0.710460685135663,0.6203875916992989,5.73
2937,-0.33777055814420587,0.7466162478007915,-0.5731275848978294,4.53
